Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
850;Celle;SHK_TAG;17.09.2016;17.09.2016;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;01.10.2016;03.10.2016;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.11.2016;06.11.2016;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.11.2016;19.11.2016;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.12.2016;01.01.2017;9;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;11.03.2017;12.03.2017;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.04.2017;17.04.2017;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;29.04.2017;29.04.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;25.05.2017;28.05.2017;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;03.06.2017;05.06.2017;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.06.2017;10.06.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;17.06.2017;17.06.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.07.2017;22.07.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.08.2017;19.08.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;26.08.2017;26.08.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;02.09.2017;03.09.2017;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.09.2017;10.09.2017;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;16.09.2017;16.09.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.09.2017;24.09.2017;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.09.2017;03.10.2017;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.10.2017;14.10.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;28.10.2017;31.10.2017;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.12.2017;10.12.2017;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.12.2017;01.01.2018;10;;eor;                                                                                                                                                        
850;Celle;SHK_TAG;04.02.2018;04.02.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.02.2018;24.02.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.03.2018;02.04.2018;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;08.04.2018;08.04.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;28.04.2018;01.05.2018;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.05.2018;05.05.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.05.2018;12.05.2018;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.05.2018;21.05.2018;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.06.2018;10.06.2018;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.07.2018;14.07.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;21.10.2018;21.10.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;17.11.2018;17.11.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.11.2018;24.11.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;02.12.2018;02.12.2018;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.12.2018;01.01.2019;11;;eor;                                                                                                                                                        
850;Celle;SHK_TAG;27.01.2019;27.01.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;02.02.2019;02.02.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.04.2019;22.04.2019;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;25.05.2019;25.05.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.05.2019;02.06.2019;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;08.06.2019;10.06.2019;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;06.07.2019;06.07.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;27.07.2019;27.07.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.08.2019;10.08.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.08.2019;24.08.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;07.09.2019;08.09.2019;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;03.10.2019;06.10.2019;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;12.10.2019;12.10.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;31.10.2019;03.11.2019;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.11.2019;09.11.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;16.11.2019;17.11.2019;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.11.2019;24.11.2019;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;08.12.2019;08.12.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;15.12.2019;15.12.2019;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;21.12.2019;05.01.2020;16;;eor;                                                                                                                                                        
850;Celle;SHK_TAG;01.02.2020;01.02.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;29.02.2020;29.02.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.03.2020;14.03.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;21.03.2020;22.03.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;28.03.2020;29.03.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;04.04.2020;05.04.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.04.2020;13.04.2020;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.04.2020;19.04.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;25.04.2020;26.04.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;01.05.2020;03.05.2020;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.05.2020;10.05.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;16.05.2020;17.05.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;21.05.2020;24.05.2020;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.05.2020;01.06.2020;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;06.06.2020;06.06.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;13.06.2020;13.06.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;20.06.2020;20.06.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;27.06.2020;27.06.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;15.08.2020;15.08.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.08.2020;22.08.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.10.2020;10.10.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.11.2020;15.11.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;21.11.2020;22.11.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;28.11.2020;29.11.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.12.2020;06.12.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;12.12.2020;13.12.2020;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.12.2020;20.12.2020;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.12.2020;22.12.2020;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.12.2020;03.01.2021;11;;eor;                                                                                                                                                        
850;Celle;SHK_TAG;09.01.2021;10.01.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;16.01.2021;17.01.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.01.2021;24.01.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.01.2021;31.01.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;06.02.2021;07.02.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;13.02.2021;14.02.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;20.02.2021;21.02.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;27.02.2021;28.02.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;06.03.2021;07.03.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;13.03.2021;14.03.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;20.03.2021;21.03.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;27.03.2021;28.03.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;02.04.2021;05.04.2021;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.04.2021;11.04.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;17.04.2021;18.04.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.04.2021;25.04.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;01.05.2021;02.05.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;08.05.2021;09.05.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;13.05.2021;16.05.2021;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.05.2021;24.05.2021;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;29.05.2021;30.05.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.06.2021;06.06.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;12.06.2021;13.06.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.06.2021;20.06.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;26.06.2021;27.06.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;03.07.2021;03.07.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.07.2021;10.07.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;17.07.2021;17.07.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.07.2021;24.07.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;31.07.2021;01.08.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;07.08.2021;07.08.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.08.2021;15.08.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;21.08.2021;21.08.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;04.09.2021;04.09.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;11.09.2021;11.09.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.09.2021;19.09.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;25.09.2021;25.09.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.10.2021;09.10.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;16.10.2021;17.10.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.10.2021;23.10.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.10.2021;30.10.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;06.11.2021;06.11.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;13.11.2021;14.11.2021;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;20.11.2021;20.11.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;27.11.2021;27.11.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;04.12.2021;04.12.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;11.12.2021;11.12.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.12.2021;18.12.2021;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.12.2021;02.01.2022;10;;eor;                                                                                                                                                        
850;Celle;SHK_TAG;08.01.2022;08.01.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;15.01.2022;15.01.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.01.2022;22.01.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;29.01.2022;29.01.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.02.2022;05.02.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;12.02.2022;12.02.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.02.2022;19.02.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;26.02.2022;26.02.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.03.2022;05.03.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;12.03.2022;12.03.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.03.2022;19.03.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;26.03.2022;26.03.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;02.04.2022;02.04.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.04.2022;09.04.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;15.04.2022;18.04.2022;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.04.2022;24.04.2022;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.04.2022;30.04.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;07.05.2022;07.05.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.05.2022;15.05.2022;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;21.05.2022;22.05.2022;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;26.05.2022;28.05.2022;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;04.06.2022;06.06.2022;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;11.06.2022;11.06.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.06.2022;18.06.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;25.06.2022;26.06.2022;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;02.07.2022;02.07.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.07.2022;09.07.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;16.07.2022;16.07.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.07.2022;23.07.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.07.2022;31.07.2022;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;06.08.2022;06.08.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;13.08.2022;13.08.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;20.08.2022;20.08.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;27.08.2022;27.08.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;03.09.2022;03.09.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.09.2022;10.09.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;17.09.2022;18.09.2022;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.09.2022;24.09.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;01.10.2022;03.10.2022;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;08.10.2022;08.10.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;15.10.2022;15.10.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.10.2022;22.10.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;29.10.2022;31.10.2022;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;12.11.2022;13.11.2022;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.11.2022;19.11.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;26.11.2022;26.11.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;03.12.2022;03.12.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.12.2022;10.12.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;17.12.2022;17.12.2022;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.12.2022;01.01.2023;9;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;08.01.2023;08.01.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.01.2023;15.01.2023;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;28.01.2023;28.01.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.02.2023;05.02.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.02.2023;18.02.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;25.02.2023;25.02.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;04.03.2023;04.03.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.03.2023;18.03.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.03.2023;22.03.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;25.03.2023;25.03.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;01.04.2023;01.04.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;07.04.2023;10.04.2023;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;15.04.2023;15.04.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.04.2023;22.04.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;29.04.2023;29.04.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;06.05.2023;07.05.2023;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;13.05.2023;13.05.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;18.05.2023;21.05.2023;4;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;27.05.2023;29.05.2023;3;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;03.06.2023;03.06.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;10.06.2023;11.06.2023;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;17.06.2023;17.06.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;24.06.2023;25.06.2023;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;01.07.2023;01.07.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;08.07.2023;08.07.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;14.07.2023;15.07.2023;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;22.07.2023;23.07.2023;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;29.07.2023;29.07.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;05.08.2023;05.08.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;12.08.2023;12.08.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;19.08.2023;19.08.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;26.08.2023;26.08.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;02.09.2023;03.09.2023;2;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;09.09.2023;09.09.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;16.09.2023;16.09.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;23.09.2023;23.09.2023;1;;eor;                                                                                                                                                         
850;Celle;SHK_TAG;30.09.2023;03.10.2023;4;;eor;                                                                                                                                                         
