ID,Jahr,Monatscode,Monat,Gastro_Id,Gastro_Description,Umsatz in millionen
1113,2002,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,146.6
1114,2002,MONAT06,Juni,WZ08-553,Campingplätze,117.8
1115,2002,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,137.3
1116,2002,MONAT06,Juni,WZ08-56,Gastronomie,137.4
1117,2002,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",144.5
1118,2002,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.2
1119,2002,MONAT06,Juni,WZ08-563,Ausschank von Getränken,169.1
1120,2002,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,147.9
1121,2002,MONAT06,Juni,WZ08-55-01,Gastgewerbe,132.3
1122,2002,MONAT07,Juli,WZ08-55,Beherbergung,121.1
1123,2002,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",117.5
1124,2002,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,168.5
1125,2002,MONAT07,Juli,WZ08-553,Campingplätze,145.1
1126,2002,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,185.7
1127,2002,MONAT07,Juli,WZ08-56,Gastronomie,138.7
1128,2002,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",148.2
1129,2002,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.8
1130,2002,MONAT07,Juli,WZ08-563,Ausschank von Getränken,160.8
1131,2002,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,149.8
1132,2002,MONAT07,Juli,WZ08-55-01,Gastgewerbe,131.7
1133,2002,MONAT08,August,WZ08-55,Beherbergung,124.2
1134,2002,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",120.7
1135,2002,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,168.0
1136,2002,MONAT08,August,WZ08-553,Campingplätze,153.6
1137,2002,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,178.1
1138,2002,MONAT08,August,WZ08-56,Gastronomie,139.5
1139,2002,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",149.5
1140,2002,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,89.5
1141,2002,MONAT08,August,WZ08-563,Ausschank von Getränken,168.7
1142,2002,MONAT08,August,WZ08-561-01,Gaststättengewerbe,152.0
1143,2002,MONAT08,August,WZ08-55-01,Gastgewerbe,133.3
1144,2002,MONAT09,September,WZ08-55,Beherbergung,136.2
1145,2002,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",135.4
1146,2002,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,158.6
1147,2002,MONAT09,September,WZ08-553,Campingplätze,88.4
1148,2002,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,141.7
1149,2002,MONAT09,September,WZ08-56,Gastronomie,135.4
1150,2002,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",142.4
1151,2002,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.7
1152,2002,MONAT09,September,WZ08-563,Ausschank von Getränken,162.1
1153,2002,MONAT09,September,WZ08-561-01,Gaststättengewerbe,145.1
1154,2002,MONAT09,September,WZ08-55-01,Gastgewerbe,135.9
1155,2002,MONAT10,Oktober,WZ08-55,Beherbergung,123.8
1156,2002,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",123.9
1157,2002,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,134.4
1158,2002,MONAT10,Oktober,WZ08-553,Campingplätze,69.3
1159,2002,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,108.4
1160,2002,MONAT10,Oktober,WZ08-56,Gastronomie,131.3
1161,2002,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",135.8
1162,2002,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.9
1163,2002,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,169.1
1164,2002,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,140.3
1165,2002,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,128.3
1166,2002,MONAT11,November,WZ08-55,Beherbergung,98.3
1167,2002,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",100.7
1168,2002,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,72.0
1169,2002,MONAT11,November,WZ08-553,Campingplätze,41.8
1170,2002,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,43.0
1171,2002,MONAT11,November,WZ08-56,Gastronomie,121.4
1172,2002,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",123.4
1173,2002,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.0
1174,2002,MONAT11,November,WZ08-563,Ausschank von Getränken,159.6
1175,2002,MONAT11,November,WZ08-561-01,Gaststättengewerbe,128.3
1176,2002,MONAT11,November,WZ08-55-01,Gastgewerbe,112.2
1177,2002,MONAT12,Dezember,WZ08-55,Beherbergung,94.7
1178,2002,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",96.8
1179,2002,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,67.2
1180,2002,MONAT12,Dezember,WZ08-553,Campingplätze,42.0
1181,2002,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,67.5
1182,2002,MONAT12,Dezember,WZ08-56,Gastronomie,132.8
1183,2002,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",138.4
1184,2002,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,89.6
1185,2002,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,176.4
1186,2002,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,143.6
1187,2002,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,117.4
1188,2003,MONAT01,Januar,WZ08-55,Beherbergung,82.7
1189,2003,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",82.7
1190,2003,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,75.3
1191,2003,MONAT01,Januar,WZ08-553,Campingplätze,83.8
1192,2003,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,103.9
1193,2003,MONAT01,Januar,WZ08-56,Gastronomie,112.1
1194,2003,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",112.6
1195,2003,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,85.7
1196,2003,MONAT01,Januar,WZ08-563,Ausschank von Getränken,157.3
1197,2003,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,118.8
1198,2003,MONAT01,Januar,WZ08-55-01,Gastgewerbe,100.3
1199,2003,MONAT02,Februar,WZ08-55,Beherbergung,84.8
1200,2003,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",84.9
1201,2003,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,80.9
1202,2003,MONAT02,Februar,WZ08-553,Campingplätze,68.5
1203,2003,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,101.3
1204,2003,MONAT02,Februar,WZ08-56,Gastronomie,110.1
1205,2003,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.3
1206,2003,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,85.6
1207,2003,MONAT02,Februar,WZ08-563,Ausschank von Getränken,152.6
1208,2003,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,116.2
1209,2003,MONAT02,Februar,WZ08-55-01,Gastgewerbe,99.9
1210,2003,MONAT03,März,WZ08-55,Beherbergung,97.1
1211,2003,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",96.7
1212,2003,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,96.0
1213,2003,MONAT03,März,WZ08-553,Campingplätze,105.5
1214,2003,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,95.0
1215,2003,MONAT03,März,WZ08-56,Gastronomie,122.9
1216,2003,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",125.5
1217,2003,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,90.1
1218,2003,MONAT03,März,WZ08-563,Ausschank von Getränken,166.7
1219,2003,MONAT03,März,WZ08-561-01,Gaststättengewerbe,131.2
1220,2003,MONAT03,März,WZ08-55-01,Gastgewerbe,112.5
1221,2003,MONAT04,April,WZ08-55,Beherbergung,97.9
1222,2003,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",96.5
1223,2003,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,100.7
1224,2003,MONAT04,April,WZ08-553,Campingplätze,154.7
1225,2003,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,110.4
1226,2003,MONAT04,April,WZ08-56,Gastronomie,122.8
1227,2003,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",126.1
1228,2003,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,88.2
1229,2003,MONAT04,April,WZ08-563,Ausschank von Getränken,165.4
1230,2003,MONAT04,April,WZ08-561-01,Gaststättengewerbe,131.6
1231,2003,MONAT04,April,WZ08-55-01,Gastgewerbe,112.9
1232,2003,MONAT05,Mai,WZ08-55,Beherbergung,118.3
1233,2003,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",117.7
1234,2003,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,127.3
1235,2003,MONAT05,Mai,WZ08-553,Campingplätze,117.6
1236,2003,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,78.8
1237,2003,MONAT05,Mai,WZ08-56,Gastronomie,133.4
1238,2003,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",139.1
1239,2003,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,89.8
1240,2003,MONAT05,Mai,WZ08-563,Ausschank von Getränken,176.8
1241,2003,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,144.3
1242,2003,MONAT05,Mai,WZ08-55-01,Gastgewerbe,127.3
1243,2003,MONAT06,Juni,WZ08-55,Beherbergung,114.7
1244,2003,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",113.0
1245,2003,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,140.1
1246,2003,MONAT06,Juni,WZ08-553,Campingplätze,135.2
1247,2003,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,81.8
1248,2003,MONAT06,Juni,WZ08-56,Gastronomie,130.3
1249,2003,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",135.2
1250,2003,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.0
1251,2003,MONAT06,Juni,WZ08-563,Ausschank von Getränken,171.6
1252,2003,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,140.2
1253,2003,MONAT06,Juni,WZ08-55-01,Gastgewerbe,124.0
1254,2003,MONAT07,Juli,WZ08-55,Beherbergung,109.0
1255,2003,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",106.3
1256,2003,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,143.9
1257,2003,MONAT07,Juli,WZ08-553,Campingplätze,159.8
1258,2003,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,83.4
1259,2003,MONAT07,Juli,WZ08-56,Gastronomie,132.3
1260,2003,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",138.0
1261,2003,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.5
1262,2003,MONAT07,Juli,WZ08-563,Ausschank von Getränken,166.1
1263,2003,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,141.9
1264,2003,MONAT07,Juli,WZ08-55-01,Gastgewerbe,123.0
1265,2003,MONAT08,August,WZ08-55,Beherbergung,112.4
1266,2003,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",109.2
1267,2003,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,144.7
1268,2003,MONAT08,August,WZ08-553,Campingplätze,197.4
1269,2003,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,83.3
1270,2003,MONAT08,August,WZ08-56,Gastronomie,133.1
1271,2003,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",140.4
1272,2003,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.3
1273,2003,MONAT08,August,WZ08-563,Ausschank von Getränken,172.6
1274,2003,MONAT08,August,WZ08-561-01,Gaststättengewerbe,144.8
1275,2003,MONAT08,August,WZ08-55-01,Gastgewerbe,124.8
1276,2003,MONAT09,September,WZ08-55,Beherbergung,124.6
1277,2003,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",124.0
1278,2003,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,139.4
1279,2003,MONAT09,September,WZ08-553,Campingplätze,110.7
1280,2003,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,72.5
1281,2003,MONAT09,September,WZ08-56,Gastronomie,129.3
1282,2003,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",132.2
1283,2003,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.4
1284,2003,MONAT09,September,WZ08-563,Ausschank von Getränken,168.5
1285,2003,MONAT09,September,WZ08-561-01,Gaststättengewerbe,137.2
1286,2003,MONAT09,September,WZ08-55-01,Gastgewerbe,127.4
1287,2003,MONAT10,Oktober,WZ08-55,Beherbergung,118.5
1288,2003,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",118.5
1289,2003,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,129.8
1290,2003,MONAT10,Oktober,WZ08-553,Campingplätze,83.0
1291,2003,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,74.3
1292,2003,MONAT10,Oktober,WZ08-56,Gastronomie,126.8
1293,2003,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",128.6
1294,2003,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.3
1295,2003,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,173.1
1296,2003,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,134.8
1297,2003,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,123.5
1298,2003,MONAT11,November,WZ08-55,Beherbergung,94.5
1299,2003,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",96.0
1300,2003,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,80.8
1301,2003,MONAT11,November,WZ08-553,Campingplätze,45.9
1302,2003,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,62.8
1303,2003,MONAT11,November,WZ08-56,Gastronomie,117.8
1304,2003,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",118.5
1305,2003,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.1
1306,2003,MONAT11,November,WZ08-563,Ausschank von Getränken,161.4
1307,2003,MONAT11,November,WZ08-561-01,Gaststättengewerbe,124.4
1308,2003,MONAT11,November,WZ08-55-01,Gastgewerbe,108.4
1309,2003,MONAT12,Dezember,WZ08-55,Beherbergung,94.6
1310,2003,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",95.0
1311,2003,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,89.3
1312,2003,MONAT12,Dezember,WZ08-553,Campingplätze,50.8
1313,2003,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,149.0
1314,2003,MONAT12,Dezember,WZ08-56,Gastronomie,129.3
1315,2003,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",132.4
1316,2003,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,90.5
1317,2003,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,179.5
1318,2003,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,138.9
1319,2003,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,115.3
1320,2004,MONAT01,Januar,WZ08-55,Beherbergung,79.1
1321,2004,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",78.7
1322,2004,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,76.7
1323,2004,MONAT01,Januar,WZ08-553,Campingplätze,102.1
1324,2004,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,74.3
1325,2004,MONAT01,Januar,WZ08-56,Gastronomie,107.8
1326,2004,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.2
1327,2004,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,82.4
1328,2004,MONAT01,Januar,WZ08-563,Ausschank von Getränken,151.1
1329,2004,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,114.1
1330,2004,MONAT01,Januar,WZ08-55-01,Gastgewerbe,96.2
1331,2004,MONAT02,Februar,WZ08-55,Beherbergung,85.8
1332,2004,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",85.4
1333,2004,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,84.5
1334,2004,MONAT02,Februar,WZ08-553,Campingplätze,100.3
1335,2004,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,69.3
1336,2004,MONAT02,Februar,WZ08-56,Gastronomie,108.1
1337,2004,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.8
1338,2004,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,84.1
1339,2004,MONAT02,Februar,WZ08-563,Ausschank von Getränken,147.7
1340,2004,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,114.2
1341,2004,MONAT02,Februar,WZ08-55-01,Gastgewerbe,99.1
1342,2004,MONAT03,März,WZ08-55,Beherbergung,98.2
1343,2004,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",97.4
1344,2004,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,105.9
1345,2004,MONAT03,März,WZ08-553,Campingplätze,111.1
1346,2004,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,86.3
1347,2004,MONAT03,März,WZ08-56,Gastronomie,114.8
1348,2004,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",115.3
1349,2004,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.6
1350,2004,MONAT03,März,WZ08-563,Ausschank von Getränken,150.2
1351,2004,MONAT03,März,WZ08-561-01,Gaststättengewerbe,120.2
1352,2004,MONAT03,März,WZ08-55-01,Gastgewerbe,108.1
1353,2004,MONAT04,April,WZ08-55,Beherbergung,100.7
1354,2004,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",99.4
1355,2004,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,113.7
1356,2004,MONAT04,April,WZ08-553,Campingplätze,122.0
1357,2004,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,92.8
1358,2004,MONAT04,April,WZ08-56,Gastronomie,120.0
1359,2004,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",123.3
1360,2004,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,88.7
1361,2004,MONAT04,April,WZ08-563,Ausschank von Getränken,156.3
1362,2004,MONAT04,April,WZ08-561-01,Gaststättengewerbe,127.7
1363,2004,MONAT04,April,WZ08-55-01,Gastgewerbe,112.2
1364,2004,MONAT05,Mai,WZ08-55,Beherbergung,121.2
1365,2004,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",121.0
1366,2004,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,126.8
1367,2004,MONAT05,Mai,WZ08-553,Campingplätze,115.6
1368,2004,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,85.3
1369,2004,MONAT05,Mai,WZ08-56,Gastronomie,128.1
1370,2004,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",132.5
1371,2004,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,92.0
1372,2004,MONAT05,Mai,WZ08-563,Ausschank von Getränken,166.1
1373,2004,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,137.1
1374,2004,MONAT05,Mai,WZ08-55-01,Gastgewerbe,125.5
1375,2004,MONAT06,Juni,WZ08-55,Beherbergung,113.0
1376,2004,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.5
1377,2004,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,139.2
1378,2004,MONAT06,Juni,WZ08-553,Campingplätze,117.7
1379,2004,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,91.6
1380,2004,MONAT06,Juni,WZ08-56,Gastronomie,120.8
1381,2004,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",123.9
1382,2004,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.6
1383,2004,MONAT06,Juni,WZ08-563,Ausschank von Getränken,155.1
1384,2004,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,128.2
1385,2004,MONAT06,Juni,WZ08-55-01,Gastgewerbe,117.9
1386,2004,MONAT07,Juli,WZ08-55,Beherbergung,110.7
1387,2004,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",108.3
1388,2004,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,143.1
1389,2004,MONAT07,Juli,WZ08-553,Campingplätze,137.9
1390,2004,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,101.1
1391,2004,MONAT07,Juli,WZ08-56,Gastronomie,127.2
1392,2004,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",131.7
1393,2004,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.0
1394,2004,MONAT07,Juli,WZ08-563,Ausschank von Getränken,160.9
1395,2004,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,135.8
1396,2004,MONAT07,Juli,WZ08-55-01,Gastgewerbe,120.6
1397,2004,MONAT08,August,WZ08-55,Beherbergung,112.3
1398,2004,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",109.4
1399,2004,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,143.6
1400,2004,MONAT08,August,WZ08-553,Campingplätze,178.9
1401,2004,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,98.3
1402,2004,MONAT08,August,WZ08-56,Gastronomie,125.2
1403,2004,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",131.9
1404,2004,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,84.5
1405,2004,MONAT08,August,WZ08-563,Ausschank von Getränken,156.9
1406,2004,MONAT08,August,WZ08-561-01,Gaststättengewerbe,135.3
1407,2004,MONAT08,August,WZ08-55-01,Gastgewerbe,120.0
1408,2004,MONAT09,September,WZ08-55,Beherbergung,127.1
1409,2004,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",126.6
1410,2004,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,144.1
1411,2004,MONAT09,September,WZ08-553,Campingplätze,105.9
1412,2004,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,81.9
1413,2004,MONAT09,September,WZ08-56,Gastronomie,123.6
1414,2004,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",126.8
1415,2004,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.9
1416,2004,MONAT09,September,WZ08-563,Ausschank von Getränken,154.4
1417,2004,MONAT09,September,WZ08-561-01,Gaststättengewerbe,130.6
1418,2004,MONAT09,September,WZ08-55-01,Gastgewerbe,125.2
1419,2004,MONAT10,Oktober,WZ08-55,Beherbergung,118.7
1420,2004,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",119.1
1421,2004,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,123.4
1422,2004,MONAT10,Oktober,WZ08-553,Campingplätze,74.2
1423,2004,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,82.8
1424,2004,MONAT10,Oktober,WZ08-56,Gastronomie,123.1
1425,2004,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",125.4
1426,2004,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.0
1427,2004,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,161.0
1428,2004,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,130.4
1429,2004,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,121.5
1430,2004,MONAT11,November,WZ08-55,Beherbergung,94.1
1431,2004,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",95.4
1432,2004,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,86.6
1433,2004,MONAT11,November,WZ08-553,Campingplätze,29.7
