,MESS_DATUM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,TMK,UPM,TXK,TNK,TGK
275,1947-10-03,0.0,0,9.5,0,0.7,5.6,10.7,45.0,16.2,5.5,-999.0
276,1947-10-04,0.0,0,9.6,0,0.7,5.3,10.2,44.0,17.5,5.5,-999.0
277,1947-10-05,0.0,0,9.6,0,0.0,6.3,11.2,47.0,22.0,2.9,-999.0
278,1947-10-06,0.0,0,9.5,0,0.7,10.1,14.0,65.0,24.7,4.4,-999.0
279,1947-10-07,0.0,0,8.7,0,0.7,12.4,15.0,73.0,24.8,9.4,-999.0
280,1947-10-08,0.0,0,9.2,0,0.7,11.7,14.4,72.0,24.0,8.5,-999.0
281,1947-10-09,0.5,1,5.5,0,5.7,12.5,17.1,67.0,24.2,8.8,-999.0
282,1947-10-10,0.7,1,0.3,0,5.3,14.3,13.4,88.0,18.0,11.0,-999.0
283,1947-10-11,0.0,0,8.5,0,0.0,11.6,13.5,78.0,18.1,6.8,-999.0
284,1947-10-12,0.0,0,8.7,0,0.0,11.5,14.4,69.0,20.4,9.1,-999.0
285,1947-10-13,0.0,0,8.4,0,0.0,10.3,11.7,73.0,20.5,6.2,-999.0
286,1947-10-14,0.4,1,4.2,0,2.7,10.3,9.4,84.0,16.9,4.5,-999.0
287,1947-10-15,4.7,1,0.0,0,5.3,13.7,12.4,93.0,14.6,7.4,-999.0
288,1947-10-16,1.5,1,0.0,0,7.7,11.3,11.0,88.0,12.4,6.7,-999.0
289,1947-10-17,0.7,1,0.0,0,7.7,12.0,12.6,82.0,14.5,11.1,-999.0
290,1947-10-18,0.0,0,8.6,0,0.7,6.3,5.3,68.0,12.6,2.0,-999.0
291,1947-10-19,0.0,0,8.6,0,0.7,6.0,6.0,65.0,11.9,-0.8,-999.0
292,1947-10-20,0.0,0,8.5,0,0.0,5.2,7.4,53.0,12.6,1.5,-999.0
293,1947-10-21,0.0,0,8.1,0,0.7,6.1,5.7,70.0,13.5,-0.2,-999.0
294,1947-10-22,1.5,1,7.6,0,1.7,8.0,7.5,77.0,15.8,1.0,-999.0
295,1947-10-23,14.5,1,0.0,0,8.0,11.3,9.5,95.0,10.2,5.8,-999.0
296,1947-10-24,0.6,1,0.0,0,8.0,8.4,8.1,78.0,9.8,7.6,-999.0
297,1947-10-25,0.0,0,5.9,0,3.7,6.1,6.2,63.0,10.5,4.8,-999.0
298,1947-10-26,0.0,0,7.5,0,2.0,4.1,1.9,61.0,5.6,-1.6,-999.0
299,1947-10-27,0.0,0,8.4,0,0.3,4.0,2.9,56.0,6.3,-1.4,-999.0
300,1947-10-28,0.0,0,0.0,0,2.7,4.9,4.1,60.0,7.3,1.1,-999.0
301,1947-10-29,0.0,0,7.0,0,4.0,6.4,4.8,76.0,7.0,1.0,-999.0
302,1947-10-30,0.0,0,6.0,0,1.3,7.2,5.7,78.0,10.0,2.3,-999.0
303,1947-10-31,3.5,1,0.0,0,8.0,8.1,5.4,92.0,7.2,0.9,-999.0
304,1947-11-01,0.1,1,1.9,0,8.0,11.2,10.2,91.0,14.6,6.0,-999.0
305,1947-11-02,1.4,1,4.7,0,4.3,10.7,9.9,83.0,15.1,6.5,-999.0
306,1947-11-03,0.7,1,0.9,0,5.0,10.3,8.2,88.0,13.4,5.0,-999.0
307,1947-11-04,3.4,1,4.0,0,5.0,8.5,8.1,82.0,12.6,2.4,-999.0
308,1947-11-05,1.5,1,0.0,0,4.0,10.5,8.8,89.0,12.0,6.8,-999.0
309,1947-11-06,0.0,0,0.0,0,5.3,8.8,7.6,84.0,9.0,5.4,-999.0
310,1947-11-07,0.0,0,7.4,0,3.7,7.5,5.8,80.0,11.0,2.5,-999.0
311,1947-11-08,0.0,0,5.3,0,4.7,8.5,9.0,74.0,13.5,4.5,-999.0
312,1947-11-09,6.7,1,6.7,0,4.0,8.3,9.2,74.0,13.6,3.2,-999.0
313,1947-11-10,4.8,1,0.0,0,5.3,10.9,8.6,92.0,12.2,6.1,-999.0
314,1947-11-11,2.0,1,0.1,0,8.0,11.3,10.9,90.0,13.7,4.1,-999.0
315,1947-11-12,5.8,1,0.0,0,8.0,10.3,12.0,73.0,13.4,11.9,-999.0
316,1947-11-13,5.5,1,0.0,0,5.7,10.4,9.3,82.0,12.8,6.6,-999.0
317,1947-11-14,23.0,1,0.0,0,8.0,8.4,7.0,83.0,8.5,4.0,-999.0
318,1947-11-15,18.2,1,0.0,0,8.0,10.0,7.6,94.0,8.6,5.9,-999.0
319,1947-11-16,0.0,0,4.4,0,3.7,6.0,3.8,75.0,7.0,1.8,-999.0
320,1947-11-17,0.2,8,4.2,0,3.3,5.7,0.8,87.0,6.9,-0.7,-999.0
321,1947-11-18,1.6,7,0.0,0,8.0,6.0,0.8,94.0,1.4,-1.8,-999.0
322,1947-11-19,14.3,1,0.0,0,8.0,6.8,2.3,95.0,3.7,0.6,-999.0
323,1947-11-20,0.1,1,0.0,0,4.0,9.7,8.4,94.0,11.2,2.2,-999.0
324,1947-11-21,0.0,0,2.4,0,5.3,10.5,9.5,88.0,14.0,7.9,-999.0
325,1947-11-22,1.0,1,0.0,0,7.0,11.6,12.8,79.0,16.5,7.5,-999.0
326,1947-11-23,10.9,1,4.6,0,7.7,13.5,13.2,89.0,13.9,12.0,-999.0
327,1947-11-24,5.1,1,5.4,0,3.3,6.8,6.4,70.0,13.7,5.5,-999.0
328,1947-11-25,2.2,8,0.8,0,7.0,6.8,3.4,87.0,8.7,2.5,-999.0
329,1947-11-26,0.7,8,1.8,0,4.7,5.5,1.0,80.0,5.0,-0.5,-999.0
330,1947-11-27,0.3,7,7.0,0,5.3,4.8,0.2,75.0,3.1,-2.7,-999.0
331,1947-11-28,7.3,8,0.0,0,8.0,5.3,0.0,89.0,1.0,-2.2,-999.0
332,1947-11-29,0.0,0,0.0,3,8.0,5.7,1.4,84.0,3.2,-0.8,-999.0
333,1947-11-30,0.0,0,1.5,2,5.3,5.5,0.4,83.0,4.4,-1.3,-999.0
334,1947-12-01,0.0,7,0.0,1,5.7,5.2,-0.3,88.0,1.0,-4.2,-999.0
335,1947-12-02,0.0,7,0.0,1,8.0,5.7,0.8,88.0,1.5,0.0,-999.0
336,1947-12-03,1.2,8,1.3,1,3.7,5.9,0.5,88.0,4.7,-2.0,-999.0
337,1947-12-04,2.9,1,0.0,1,7.3,6.7,2.4,92.0,3.5,-2.1,-999.0
338,1947-12-05,0.4,1,4.2,0,4.0,6.5,3.0,87.0,5.6,-0.1,-999.0
339,1947-12-06,1.2,1,1.5,0,6.7,7.7,4.6,90.0,7.0,2.3,-999.0
340,1947-12-07,6.4,1,0.0,0,7.7,7.5,3.8,93.0,5.2,2.9,-999.0
341,1947-12-08,3.4,1,0.0,0,8.0,7.5,4.5,89.0,5.0,3.4,-999.0
342,1947-12-09,0.0,0,0.0,0,8.0,7.5,4.4,90.0,5.2,2.4,-999.0
343,1947-12-10,0.0,0,0.0,0,8.0,6.1,2.8,81.0,4.6,1.8,-999.0
344,1947-12-11,0.0,0,5.9,0,5.3,5.5,2.0,77.0,3.8,0.5,-999.0
345,1947-12-12,6.3,1,0.0,0,8.0,6.3,2.6,86.0,3.4,-1.1,-999.0
346,1947-12-13,0.4,1,0.0,0,7.3,7.2,4.6,87.0,6.6,2.2,-999.0
347,1947-12-14,0.0,0,6.4,0,3.0,5.2,1.8,71.0,5.0,-1.0,-999.0
348,1947-12-15,5.5,7,2.6,0,5.3,4.7,-0.6,80.0,2.0,-3.0,-999.0
349,1947-12-16,2.5,7,0.0,5,7.7,6.3,1.3,92.0,2.5,-0.6,-999.0
350,1947-12-17,3.4,8,0.0,4,8.0,6.3,0.9,97.0,1.4,-0.4,-999.0
351,1947-12-18,0.0,7,3.8,3,4.3,4.4,-2.3,81.0,1.5,-3.7,-999.0
352,1947-12-19,9.8,7,0.0,3,7.3,4.1,-3.0,87.0,-1.5,-8.0,-999.0
353,1947-12-20,1.7,8,0.3,12,7.0,5.5,-0.4,93.0,1.6,-3.2,-999.0
354,1947-12-21,7.2,1,0.0,11,5.7,7.3,3.8,92.0,4.9,0.2,-999.0
355,1947-12-22,1.3,1,0.0,0,8.0,8.0,6.2,85.0,6.7,2.5,-999.0
356,1947-12-23,0.6,1,0.0,0,6.0,8.8,7.0,87.0,7.6,6.5,-999.0
357,1947-12-24,0.0,1,0.0,0,8.0,7.6,5.8,81.0,7.1,5.6,-999.0
358,1947-12-25,12.5,1,0.0,0,8.0,7.5,4.6,87.0,5.6,4.2,-999.0
359,1947-12-26,4.9,1,2.1,0,4.3,6.9,4.1,82.0,7.4,3.2,-999.0
360,1947-12-27,17.2,1,0.0,0,8.0,8.9,7.3,90.0,9.0,2.8,-999.0
361,1947-12-28,46.6,1,0.0,0,8.0,10.5,8.8,92.0,12.4,7.6,-999.0
362,1947-12-29,10.4,8,0.0,0,5.3,6.7,2.1,90.0,13.2,0.6,-999.0
363,1947-12-30,5.1,8,1.0,1,7.7,6.3,1.8,91.0,2.6,0.3,-999.0
364,1947-12-31,0.2,7,4.3,0,5.0,5.2,-0.2,86.0,2.0,-2.3,-999.0
365,1948-01-01,15.6,8,0.0,0,8.0,6.3,2.0,91.0,3.2,-1.0,-999.0
366,1948-01-02,5.4,1,0.0,0,7.7,10.4,8.5,95.0,10.6,2.4,-999.0
367,1948-01-03,1.3,1,0.0,0,8.0,12.4,11.4,91.0,12.8,9.2,-999.0
368,1948-01-04,0.0,0,4.4,0,1.7,9.1,7.2,87.0,11.2,5.4,-999.0
369,1948-01-05,1.6,1,0.0,0,6.7,8.1,9.5,65.0,13.1,3.8,-999.0
370,1948-01-06,5.7,1,4.6,0,4.7,5.7,3.6,74.0,8.2,1.0,-999.0
371,1948-01-07,10.0,1,0.0,0,5.3,10.5,9.8,87.0,10.6,3.0,-999.0
372,1948-01-08,2.9,1,1.3,0,5.3,6.4,4.8,74.0,9.8,2.8,-999.0
373,1948-01-09,1.0,1,6.4,0,1.0,6.0,3.2,76.0,7.2,1.3,-999.0
374,1948-01-10,0.0,0,1.0,0,7.7,7.5,6.2,75.0,8.7,1.1,-999.0
375,1948-01-11,0.0,0,0.9,0,7.3,6.5,2.4,88.0,5.4,0.2,-999.0
376,1948-01-12,12.1,1,3.0,0,6.0,8.8,8.4,78.0,10.5,1.2,-999.0
377,1948-01-13,7.8,1,0.0,0,8.0,10.9,10.8,85.0,11.6,6.7,-999.0
378,1948-01-14,32.9,1,0.0,0,8.0,8.8,5.7,92.0,11.7,4.2,-999.0
379,1948-01-15,0.3,1,0.0,0,5.0,7.6,3.3,94.0,5.7,1.8,-999.0
380,1948-01-16,0.7,1,0.0,0,8.0,6.9,2.2,95.0,3.2,0.6,-999.0
381,1948-01-17,3.8,7,0.0,0,8.0,6.0,2.2,83.0,3.1,0.9,-999.0
382,1948-01-18,10.0,8,0.0,2,6.0,6.5,2.4,90.0,4.1,-0.2,-999.0
383,1948-01-19,1.6,8,0.0,0,5.7,6.5,2.8,87.0,5.4,0.9,-999.0
384,1948-01-20,0.0,0,4.8,0,3.0,5.6,0.7,84.0,4.2,-1.1,-999.0
385,1948-01-21,1.3,7,0.0,0,7.7,5.1,0.2,82.0,1.2,-2.6,-999.0
386,1948-01-22,2.2,8,2.3,0,5.3,6.4,2.2,88.0,4.6,0.4,-999.0
387,1948-01-23,2.9,8,1.5,0,7.7,6.0,1.2,91.0,2.3,-1.2,-999.0
388,1948-01-24,0.3,1,0.0,0,8.0,7.2,3.0,96.0,3.7,1.6,-999.0
389,1948-01-25,0.0,0,0.0,0,8.0,6.8,2.3,93.0,3.5,1.9,-999.0
390,1948-01-26,1.8,1,0.0,0,7.7,6.4,1.0,97.0,2.0,-0.4,-999.0
391,1948-01-27,2.0,1,3.5,0,6.7,7.5,4.0,92.0,6.0,1.2,-999.0
392,1948-01-28,4.0,1,2.2,0,6.3,7.7,5.0,85.0,9.4,2.6,-999.0
393,1948-01-29,2.0,1,3.1,0,5.7,8.7,8.5,79.0,10.5,2.6,-999.0
394,1948-01-30,3.4,1,1.9,0,7.7,8.8,8.8,78.0,10.0,7.5,-999.0
395,1948-01-31,15.8,1,0.0,0,7.7,11.6,11.0,86.0,13.2,9.0,-999.0
396,1948-02-01,5.3,1,5.9,0,6.3,8.7,8.9,76.0,11.0,6.5,-999.0
397,1948-02-02,0.6,1,0.0,0,6.0,8.0,8.8,73.0,11.5,4.5,-999.0
398,1948-02-03,13.3,1,0.5,0,7.7,10.8,11.6,79.0,13.1,10.4,-999.0
399,1948-02-04,2.3,1,3.4,0,2.7,7.2,5.2,78.0,13.5,3.6,-999.0
400,1948-02-05,0.0,0,0.3,0,8.0,6.9,5.9,74.0,7.5,3.1,-999.0
401,1948-02-06,4.5,1,0.3,0,5.0,7.3,5.4,80.0,8.1,3.4,-999.0
402,1948-02-07,8.5,1,0.1,0,6.0,7.6,5.8,87.0,8.3,0.8,-999.0
403,1948-02-08,2.9,1,0.0,0,8.0,10.3,9.7,86.0,10.2,8.1,-999.0
404,1948-02-09,0.0,1,4.2,0,6.3,8.5,9.4,71.0,12.0,8.5,-999.0
405,1948-02-10,1.8,1,1.0,0,7.3,7.6,6.8,76.0,8.5,5.6,-999.0
406,1948-02-11,0.3,1,2.0,0,7.0,8.5,7.9,78.0,10.4,6.2,-999.0
407,1948-02-12,2.4,1,0.0,0,5.3,7.7,5.3,84.0,8.2,3.2,-999.0
408,1948-02-13,3.0,1,1.6,0,5.3,6.9,4.5,84.0,7.4,0.0,-999.0
409,1948-02-14,0.6,1,0.0,0,8.0,9.3,6.8,95.0,7.6,4.5,-999.0
410,1948-02-15,1.3,1,1.2,0,7.3,9.3,8.0,87.0,9.1,6.5,-999.0
411,1948-02-16,0.0,1,3.6,0,6.7,4.7,1.7,66.0,7.9,0.4,-999.0
412,1948-02-17,0.0,1,4.8,0,4.0,3.9,-1.0,67.0,2.0,-2.1,-999.0
413,1948-02-18,0.0,0,3.3,0,3.0,3.3,-3.2,68.0,-0.9,-4.0,-999.0
414,1948-02-19,0.0,7,4.7,0,2.0,2.8,-5.8,70.0,-2.8,-7.6,-999.0
415,1948-02-20,0.2,7,6.1,0,2.0,2.1,-7.6,66.0,-5.2,-10.8,-999.0
416,1948-02-21,0.0,7,1.6,0,5.3,3.2,-3.2,70.0,-0.9,-7.5,-999.0
417,1948-02-22,0.8,7,0.0,0,8.0,3.7,-3.0,78.0,-1.6,-6.4,-999.0
418,1948-02-23,2.1,7,0.0,4,8.0,3.9,-4.2,86.0,-2.0,-6.0,-999.0
419,1948-02-24,0.0,0,5.8,6,1.3,3.6,-4.2,81.0,-0.4,-7.4,-999.0
420,1948-02-25,0.0,0,7.4,2,0.7,3.7,-3.4,79.0,0.2,-6.0,-999.0
421,1948-02-26,0.0,0,8.6,1,0.0,3.6,-1.2,67.0,2.8,-6.2,-999.0
422,1948-02-27,0.0,0,8.6,0,0.0,3.5,2.1,50.0,5.7,-3.3,-999.0
423,1948-02-28,0.0,0,8.3,0,0.7,4.7,1.5,67.0,7.5,-1.1,-999.0
424,1948-02-29,0.0,0,1.3,0,5.3,5.3,1.2,80.0,5.8,-2.1,-999.0
425,1948-03-01,0.0,0,8.1,0,1.0,5.9,6.1,63.0,10.7,-0.4,-999.0
426,1948-03-02,0.0,0,8.9,0,0.3,6.0,4.0,72.0,11.0,1.4,-999.0
427,1948-03-03,0.0,0,8.1,0,0.0,6.1,5.8,69.0,11.5,-2.0,-999.0
428,1948-03-04,0.0,0,8.3,0,0.0,6.1,7.1,67.0,12.5,-1.4,-999.0
429,1948-03-05,0.0,0,9.1,0,0.0,6.5,8.2,60.0,15.0,2.5,-999.0
430,1948-03-06,0.0,0,8.8,0,1.0,6.5,5.2,74.0,13.3,-0.5,-999.0
431,1948-03-07,0.0,0,9.2,0,0.3,7.5,9.4,66.0,17.4,1.2,-999.0
432,1948-03-08,0.6,1,0.3,0,6.3,10.1,11.2,76.0,15.9,5.5,-999.0
433,1948-03-09,0.0,0,6.9,0,4.3,10.1,9.7,81.0,15.2,7.4,-999.0
434,1948-03-10,0.0,0,5.7,0,2.7,10.1,9.9,80.0,19.0,4.0,-999.0
435,1948-03-11,0.0,0,6.2,0,4.7,7.9,9.8,67.0,15.0,2.1,-999.0
436,1948-03-12,0.0,0,0.0,0,5.0,7.6,6.9,73.0,10.9,4.8,-999.0
437,1948-03-13,0.0,0,6.8,0,2.3,7.9,7.0,79.0,14.2,0.8,-999.0
438,1948-03-14,0.0,0,9.3,0,0.7,6.4,6.2,69.0,14.5,0.9,-999.0
439,1948-03-15,0.0,1,3.6,0,6.0,7.3,8.4,70.0,13.6,-1.1,-999.0
440,1948-03-16,9.9,1,0.0,0,8.0,10.7,9.7,88.0,11.0,8.9,-999.0
441,1948-03-17,5.2,1,1.7,0,8.0,10.3,8.7,88.0,12.7,7.2,-999.0
442,1948-03-18,3.3,1,0.0,0,7.7,8.3,7.7,74.0,10.0,5.5,-999.0
443,1948-03-19,0.0,0,4.8,0,5.7,6.1,7.1,65.0,10.1,1.5,-999.0
444,1948-03-20,0.0,0,0.7,0,7.3,9.9,9.8,82.0,12.4,6.6,-999.0
445,1948-03-21,0.0,0,7.8,0,2.3,9.9,11.0,73.0,17.7,7.8,-999.0
446,1948-03-22,0.1,1,5.7,0,4.3,8.9,10.1,71.0,16.6,5.4,-999.0
447,1948-03-23,0.0,0,4.5,0,3.0,6.3,6.4,65.0,12.0,2.2,-999.0
448,1948-03-24,0.0,0,10.4,0,0.3,5.3,6.0,58.0,10.5,1.6,-999.0
449,1948-03-25,0.0,0,9.3,0,1.3,5.5,7.6,54.0,14.8,2.2,-999.0
450,1948-03-26,0.0,0,9.5,0,0.7,7.2,8.6,66.0,15.3,1.5,-999.0
451,1948-03-27,0.0,0,9.8,0,1.3,4.5,7.9,45.0,13.3,4.0,-999.0
452,1948-03-28,0.0,0,10.4,0,0.0,5.5,6.5,55.0,14.4,1.5,-999.0
453,1948-03-29,0.0,0,10.4,0,0.3,5.9,8.2,55.0,17.6,-0.1,-999.0
454,1948-03-30,0.0,1,8.8,0,1.7,6.8,12.3,53.0,19.6,1.3,-999.0
455,1948-03-31,1.9,1,4.6,0,4.7,9.1,11.4,67.0,14.6,9.6,-999.0
456,1948-04-01,1.7,1,1.2,0,5.7,8.9,8.7,76.0,11.6,7.0,-999.0
457,1948-04-02,0.7,8,8.4,0,4.3,7.1,9.9,59.0,12.5,5.9,-999.0
458,1948-04-03,8.4,1,0.0,0,5.7,7.9,7.8,72.0,10.4,6.5,-999.0
459,1948-04-04,5.4,1,5.8,0,5.7,7.2,9.8,63.0,12.8,4.5,-999.0
460,1948-04-05,10.8,1,0.0,0,7.0,9.1,7.5,86.0,10.9,6.4,-999.0
461,1948-04-06,1.1,1,6.4,0,5.3,6.5,5.4,74.0,10.7,2.5,-999.0
462,1948-04-07,0.0,0,4.5,0,6.3,7.7,8.3,74.0,11.6,1.4,-999.0
463,1948-04-08,6.5,1,0.8,0,7.0,8.5,8.5,74.0,14.0,5.5,-999.0
464,1948-04-09,2.9,1,5.0,0,5.3,8.0,6.8,81.0,11.3,5.2,-999.0
465,1948-04-10,0.0,0,10.7,0,0.3,6.5,8.4,61.0,12.4,3.6,-999.0
466,1948-04-11,0.0,0,10.4,0,1.3,6.8,9.1,60.0,13.7,4.4,-999.0
467,1948-04-12,0.0,0,9.6,0,1.0,7.3,9.6,61.0,14.9,5.0,-999.0
468,1948-04-13,0.0,0,7.1,0,4.3,7.6,8.5,68.0,14.5,2.1,-999.0
469,1948-04-14,0.0,0,9.2,0,0.3,8.3,11.9,63.0,17.8,2.2,-999.0
470,1948-04-15,0.0,0,6.7,0,3.0,7.5,9.9,59.0,14.7,7.8,-999.0
471,1948-04-16,0.0,1,1.4,0,5.7,8.3,10.9,66.0,13.2,5.1,-999.0
472,1948-04-17,0.0,0,8.3,0,2.3,9.2,16.2,51.0,22.5,9.7,-999.0
473,1948-04-18,0.0,0,10.2,0,3.3,10.7,16.4,57.0,23.5,9.9,-999.0
474,1948-04-19,0.0,1,6.6,0,2.3,12.1,16.7,64.0,23.7,11.4,-999.0
475,1948-04-20,0.0,1,6.8,0,3.3,11.9,16.0,67.0,23.9,9.9,-999.0
476,1948-04-21,0.0,0,11.4,0,1.0,11.7,19.3,57.0,24.5,8.1,-999.0
477,1948-04-22,0.8,1,8.6,0,7.3,12.5,16.4,67.0,22.0,10.1,-999.0
478,1948-04-23,8.3,1,0.0,0,8.0,12.0,11.0,90.0,15.6,10.2,-999.0
479,1948-04-24,0.0,0,9.4,0,3.3,11.6,14.5,71.0,20.2,9.5,-999.0
480,1948-04-25,0.0,0,7.4,0,3.0,9.1,15.0,55.0,18.9,10.0,-999.0
481,1948-04-26,0.0,0,11.6,0,0.3,7.3,13.0,52.0,18.5,5.7,-999.0
482,1948-04-27,0.0,0,10.7,0,1.7,8.0,12.9,58.0,20.5,5.0,-999.0
483,1948-04-28,0.0,0,11.7,0,1.3,7.9,16.4,47.0,22.3,7.7,-999.0
484,1948-04-29,1.5,1,8.2,0,6.0,7.7,16.5,42.0,21.7,12.4,-999.0
485,1948-04-30,12.4,1,2.1,0,7.7,10.7,10.2,85.0,15.6,9.0,-999.0
486,1948-05-01,1.4,1,9.5,0,4.0,8.8,10.0,72.0,13.5,7.0,-999.0
487,1948-05-02,6.6,1,6.0,0,7.7,9.9,11.8,70.0,18.0,6.7,-999.0
488,1948-05-03,3.4,1,0.0,0,8.0,10.4,9.9,85.0,12.0,9.0,-999.0
489,1948-05-04,0.0,0,2.9,0,6.3,9.5,10.4,77.0,13.4,5.0,-999.0
490,1948-05-05,0.0,0,6.5,0,5.0,10.8,12.8,75.0,18.5,7.3,-999.0
491,1948-05-06,0.0,1,2.3,0,7.0,13.7,14.8,81.0,18.5,10.6,-999.0
492,1948-05-07,0.1,1,8.2,0,3.7,14.9,17.7,74.0,22.0,12.7,-999.0
493,1948-05-08,0.0,0,9.4,0,3.3,13.9,17.8,69.0,22.0,13.5,-999.0
494,1948-05-09,0.0,0,9.4,0,0.7,14.5,18.2,70.0,23.6,13.1,-999.0
495,1948-05-10,22.7,1,10.1,0,4.0,15.1,19.2,68.0,25.5,12.3,-999.0
496,1948-05-11,0.6,1,10.6,0,3.3,14.7,16.5,78.0,25.5,12.9,-999.0
497,1948-05-12,0.5,1,11.2,0,1.0,14.4,18.8,67.0,25.0,11.4,-999.0
498,1948-05-13,0.0,0,8.7,0,3.0,15.7,19.0,74.0,24.5,13.7,-999.0
499,1948-05-14,0.0,0,6.6,0,3.3,15.5,18.4,74.0,22.9,14.0,-999.0
500,1948-05-15,0.0,0,5.5,0,5.3,15.3,19.2,70.0,23.5,14.5,-999.0
501,1948-05-16,0.0,0,12.1,0,0.3,11.6,21.5,47.0,26.5,15.8,-999.0
502,1948-05-17,0.0,0,12.4,0,0.0,11.2,20.6,46.0,25.5,15.4,-999.0
503,1948-05-18,0.0,0,12.6,0,0.0,9.1,17.3,46.0,21.5,15.0,-999.0
504,1948-05-19,0.0,0,12.6,0,1.7,8.7,15.4,50.0,21.0,10.5,-999.0
505,1948-05-20,0.0,0,12.6,0,0.7,7.6,16.6,42.0,22.0,7.4,-999.0
506,1948-05-21,0.0,0,12.7,0,2.3,9.5,15.2,56.0,20.5,8.5,-999.0
507,1948-05-22,0.0,0,11.7,0,2.7,8.4,14.0,56.0,21.7,7.0,-999.0
508,1948-05-23,0.0,0,11.6,0,1.7,8.5,15.9,50.0,22.5,9.4,-999.0
509,1948-05-24,0.0,1,9.8,0,5.0,10.3,15.2,61.0,24.4,6.8,-999.0
510,1948-05-25,0.2,1,6.4,0,4.7,12.7,16.9,65.0,22.3,12.2,-999.0
511,1948-05-26,6.8,1,2.9,0,6.7,12.8,15.1,71.0,20.6,12.0,-999.0
512,1948-05-27,1.7,1,12.2,0,3.3,9.2,13.6,63.0,19.0,6.5,-999.0
513,1948-05-28,4.9,1,2.4,0,7.7,12.3,12.8,79.0,18.7,10.7,-999.0
514,1948-05-29,3.2,1,8.0,0,3.7,10.7,13.7,69.0,18.2,8.2,-999.0
515,1948-05-30,2.4,1,2.4,0,8.0,10.1,10.6,79.0,14.0,9.0,-999.0
516,1948-05-31,0.0,1,9.8,0,2.0,10.5,13.4,72.0,19.9,5.9,-999.0
517,1948-06-01,3.1,1,3.6,0,7.3,11.7,11.1,89.0,17.2,6.7,-999.0
518,1948-06-02,5.7,1,7.3,0,5.3,11.1,12.7,76.0,18.4,7.9,-999.0
519,1948-06-03,0.0,0,5.1,0,5.7,9.3,11.9,67.0,15.5,8.9,-999.0
520,1948-06-04,6.5,1,6.4,0,7.3,10.9,11.4,81.0,14.0,8.5,-999.0
521,1948-06-05,0.0,0,5.5,0,3.3,11.3,14.8,70.0,20.4,9.5,-999.0
522,1948-06-06,0.0,0,12.8,0,3.0,12.7,17.6,64.0,23.9,8.5,-999.0
523,1948-06-07,0.0,0,12.0,0,1.7,13.2,20.1,59.0,27.5,10.5,-999.0
524,1948-06-08,0.0,0,12.8,0,0.3,12.4,22.0,51.0,29.3,12.6,-999.0
525,1948-06-09,0.0,0,12.6,0,1.0,13.5,24.2,47.0,31.1,13.0,-999.0
526,1948-06-10,0.0,0,12.9,0,1.0,15.1,22.9,57.0,31.3,14.1,-999.0
527,1948-06-11,0.0,0,13.0,0,0.7,15.5,23.3,56.0,31.5,15.0,-999.0
528,1948-06-12,0.0,0,12.3,0,0.7,16.0,24.7,53.0,31.7,17.0,-999.0
529,1948-06-13,0.0,0,10.7,0,1.7,15.9,25.2,49.0,30.2,18.0,-999.0
530,1948-06-14,0.0,0,13.1,0,0.3,11.9,23.3,43.0,30.2,18.7,-999.0
531,1948-06-15,0.0,0,5.6,0,7.7,18.8,21.8,72.0,25.4,15.8,-999.0
532,1948-06-16,3.1,1,9.4,0,5.0,14.9,19.0,66.0,24.4,17.8,-999.0
533,1948-06-17,3.6,1,11.3,0,6.3,13.5,19.9,59.0,24.6,12.9,-999.0
534,1948-06-18,0.0,0,6.0,0,6.7,13.9,16.0,75.0,22.2,13.1,-999.0
535,1948-06-19,6.6,1,0.8,0,7.7,14.5,13.1,96.0,17.4,11.6,-999.0
536,1948-06-20,10.8,1,4.3,0,6.7,12.8,12.2,90.0,16.9,11.1,-999.0
537,1948-06-21,0.1,1,9.9,0,4.0,10.4,14.5,66.0,19.4,10.8,-999.0
538,1948-06-22,10.2,1,1.8,0,7.0,12.5,13.2,82.0,16.9,12.9,-999.0
539,1948-06-23,2.6,1,2.7,0,6.3,12.1,13.0,81.0,17.0,10.8,-999.0
540,1948-06-24,0.0,0,9.3,0,3.7,11.5,16.6,63.0,20.1,9.6,-999.0
541,1948-06-25,0.0,1,7.7,0,5.0,11.5,14.4,70.0,19.4,12.5,-999.0
542,1948-06-26,0.0,0,7.2,0,5.7,12.0,16.1,67.0,21.4,10.4,-999.0
543,1948-06-27,29.3,1,8.7,0,6.0,16.8,18.4,78.0,25.3,11.6,-999.0
544,1948-06-28,18.4,1,7.1,0,6.7,12.4,12.0,87.0,17.1,10.7,-999.0
545,1948-06-29,10.3,1,3.4,0,7.0,11.2,11.5,82.0,14.9,10.4,-999.0
546,1948-06-30,2.7,1,0.2,0,7.7,11.1,11.4,84.0,13.6,9.7,-999.0
547,1948-07-01,5.5,1,0.0,0,8.0,11.9,12.0,84.0,15.8,9.4,-999.0
548,1948-07-02,0.0,0,0.0,0,7.3,11.7,11.9,85.0,13.6,10.9,-999.0
549,1948-07-03,0.0,0,4.4,0,7.0,11.5,13.5,75.0,18.1,10.5,-999.0
550,1948-07-04,0.4,1,11.1,0,4.3,13.2,16.6,72.0,23.4,9.6,-999.0
551,1948-07-05,14.9,1,3.1,0,7.3,12.9,12.8,87.0,17.7,11.8,-999.0
