Jahr,Monat,Unternehmen_Id,Unternehmensbeschreibung,UMS002__Umsatz__2015=100
2016,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","110,8"
2016,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"144,2"
2016,August,WZ08-553,Campingplaetze,"202,7"
2016,August,WZ08-559,Sonstige Beherbergungsstaetten,"100,8"
2016,August,WZ08-56,Gastronomie,"106,4"
2016,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","110,7"
2016,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"93,2"
2016,August,WZ08-563,Ausschank von Getraenken,"104,5"
2016,August,WZ08-561-01,Gaststaettengewerbe,"110,1"
2016,August,WZ08-55-01,Gastgewerbe,"109,5"
2016,September,WZ08-55,Beherbergung,"125,6"
2016,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","126,4"
2016,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"119,7"
2016,September,WZ08-553,Campingplaetze,"120,4"
2016,September,WZ08-559,Sonstige Beherbergungsstaetten,"107,2"
2016,September,WZ08-56,Gastronomie,"108,6"
2016,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","108,0"
2016,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"110,4"
2016,September,WZ08-563,Ausschank von Getraenken,"108,1"
2016,September,WZ08-561-01,Gaststaettengewerbe,"108,0"
2016,September,WZ08-55-01,Gastgewerbe,"114,9"
2016,Oktober,WZ08-55,Beherbergung,"114,7"
2016,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","115,7"
2016,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"110,5"
2016,Oktober,WZ08-553,Campingplaetze,"75,7"
2016,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"116,5"
2016,Oktober,WZ08-56,Gastronomie,"103,8"
2016,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","103,9"
2016,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"102,0"
2016,Oktober,WZ08-563,Ausschank von Getraenken,"107,6"
2016,Oktober,WZ08-561-01,Gaststaettengewerbe,"104,3"
2016,Oktober,WZ08-55-01,Gastgewerbe,"107,8"
2016,November,WZ08-55,Beherbergung,"93,2"
2016,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","96,5"
2016,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"60,8"
2016,November,WZ08-553,Campingplaetze,"35,2"
2016,November,WZ08-559,Sonstige Beherbergungsstaetten,"120,6"
2016,November,WZ08-56,Gastronomie,"94,4"
2016,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","91,4"
2016,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"105,4"
2016,November,WZ08-563,Ausschank von Getraenken,"89,9"
2016,November,WZ08-561-01,Gaststaettengewerbe,"91,3"
2016,November,WZ08-55-01,Gastgewerbe,"93,9"
2016,Dezember,WZ08-55,Beherbergung,"92,6"
2016,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","95,9"
2016,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"60,8"
2016,Dezember,WZ08-553,Campingplaetze,"39,0"
2016,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"107,2"
2016,Dezember,WZ08-56,Gastronomie,"107,6"
2016,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","107,1"
2016,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"106,6"
2016,Dezember,WZ08-563,Ausschank von Getraenken,"114,2"
2016,Dezember,WZ08-561-01,Gaststaettengewerbe,"107,8"
2016,Dezember,WZ08-55-01,Gastgewerbe,"102,0"
2017,Januar,WZ08-55,Beherbergung,"78,4"
2017,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","79,1"
2017,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"55,5"
2017,Januar,WZ08-553,Campingplaetze,"115,3"
2017,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"109,0"
2017,Januar,WZ08-56,Gastronomie,"85,0"
2017,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","83,1"
2017,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"93,2"
2017,Januar,WZ08-563,Ausschank von Getraenken,"79,2"
2017,Januar,WZ08-561-01,Gaststaettengewerbe,"82,7"
2017,Januar,WZ08-55-01,Gastgewerbe,"82,6"
2017,Februar,WZ08-55,Beherbergung,"79,1"
2017,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","80,8"
2017,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"60,1"
2017,Februar,WZ08-553,Campingplaetze,"53,2"
2017,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"102,5"
2017,Februar,WZ08-56,Gastronomie,"85,7"
2017,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","83,5"
2017,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"93,9"
2017,Februar,WZ08-563,Ausschank von Getraenken,"84,0"
2017,Februar,WZ08-561-01,Gaststaettengewerbe,"83,5"
2017,Februar,WZ08-55-01,Gastgewerbe,"83,3"
2017,Maerz,WZ08-55,Beherbergung,"96,2"
2017,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","98,2"
2017,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"72,3"
2017,Maerz,WZ08-553,Campingplaetze,"77,1"
2017,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"109,8"
2017,Maerz,WZ08-56,Gastronomie,"98,2"
2017,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","97,0"
2017,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"104,9"
2017,Maerz,WZ08-563,Ausschank von Getraenken,"91,1"
2017,Maerz,WZ08-561-01,Gaststaettengewerbe,"96,3"
2017,Maerz,WZ08-55-01,Gastgewerbe,"97,5"
2017,April,WZ08-55,Beherbergung,"97,1"
2017,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","96,5"
2017,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"91,8"
2017,April,WZ08-553,Campingplaetze,"141,2"
2017,April,WZ08-559,Sonstige Beherbergungsstaetten,"108,9"
2017,April,WZ08-56,Gastronomie,"100,5"
2017,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","102,9"
2017,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"93,6"
2017,April,WZ08-563,Ausschank von Getraenken,"97,9"
2017,April,WZ08-561-01,Gaststaettengewerbe,"102,3"
2017,April,WZ08-55-01,Gastgewerbe,"99,2"
2017,Mai,WZ08-55,Beherbergung,"116,1"
2017,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","117,1"
2017,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"104,5"
2017,Mai,WZ08-553,Campingplaetze,"108,8"
2017,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"119,4"
2017,Mai,WZ08-56,Gastronomie,"106,6"
2017,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","107,9"
2017,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"105,2"
2017,Mai,WZ08-563,Ausschank von Getraenken,"99,5"
2017,Mai,WZ08-561-01,Gaststaettengewerbe,"107,0"
2017,Mai,WZ08-55-01,Gastgewerbe,"110,1"
2017,Juni,WZ08-55,Beherbergung,"111,4"
2017,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","110,0"
2017,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"119,3"
2017,Juni,WZ08-553,Campingplaetze,"149,1"
2017,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"112,1"
2017,Juni,WZ08-56,Gastronomie,"107,9"
2017,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","109,8"
2017,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"104,6"
2017,Juni,WZ08-563,Ausschank von Getraenken,"101,1"
2017,Juni,WZ08-561-01,Gaststaettengewerbe,"108,8"
2017,Juni,WZ08-55-01,Gastgewerbe,"109,2"
2017,Juli,WZ08-55,Beherbergung,"115,7"
2017,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","112,5"
2017,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"138,9"
2017,Juli,WZ08-553,Campingplaetze,"186,3"
2017,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"114,2"
2017,Juli,WZ08-56,Gastronomie,"111,5"
2017,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","115,5"
2017,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"100,6"
2017,Juli,WZ08-563,Ausschank von Getraenken,"105,5"
2017,Juli,WZ08-561-01,Gaststaettengewerbe,"114,4"
2017,Juli,WZ08-55-01,Gastgewerbe,"113,0"
2017,August,WZ08-55,Beherbergung,"112,2"
2017,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","108,6"
2017,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"139,0"
2017,August,WZ08-553,Campingplaetze,"191,5"
2017,August,WZ08-559,Sonstige Beherbergungsstaetten,"105,4"
2017,August,WZ08-56,Gastronomie,"107,9"
2017,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","111,7"
2017,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"98,1"
2017,August,WZ08-563,Ausschank von Getraenken,"101,5"
2017,August,WZ08-561-01,Gaststaettengewerbe,"110,6"
2017,August,WZ08-55-01,Gastgewerbe,"109,5"
2017,September,WZ08-55,Beherbergung,"124,4"
2017,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","125,5"
2017,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"115,6"
2017,September,WZ08-553,Campingplaetze,"107,9"
2017,September,WZ08-559,Sonstige Beherbergungsstaetten,"110,7"
2017,September,WZ08-56,Gastronomie,"108,9"
2017,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","108,3"
2017,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"112,0"
2017,September,WZ08-563,Ausschank von Getraenken,"106,0"
2017,September,WZ08-561-01,Gaststaettengewerbe,"108,0"
2017,September,WZ08-55-01,Gastgewerbe,"114,5"
2017,Oktober,WZ08-55,Beherbergung,"114,6"
2017,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","116,2"
2017,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"103,2"
2017,Oktober,WZ08-553,Campingplaetze,"75,9"
2017,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"118,6"
2017,Oktober,WZ08-56,Gastronomie,"105,8"
2017,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","106,8"
2017,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"102,8"
2017,Oktober,WZ08-563,Ausschank von Getraenken,"105,3"
2017,Oktober,WZ08-561-01,Gaststaettengewerbe,"106,6"
2017,Oktober,WZ08-55-01,Gastgewerbe,"109,0"
2017,November,WZ08-55,Beherbergung,"94,1"
2017,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","97,4"
2017,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"62,1"
2017,November,WZ08-553,Campingplaetze,"36,5"
2017,November,WZ08-559,Sonstige Beherbergungsstaetten,"117,0"
2017,November,WZ08-56,Gastronomie,"96,5"
2017,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","94,0"
2017,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"107,3"
2017,November,WZ08-563,Ausschank von Getraenken,"89,3"
2017,November,WZ08-561-01,Gaststaettengewerbe,"93,5"
2017,November,WZ08-55-01,Gastgewerbe,"95,6"
2017,Dezember,WZ08-55,Beherbergung,"96,1"
2017,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","99,2"
2017,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"63,8"
2017,Dezember,WZ08-553,Campingplaetze,"59,4"
2017,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"110,0"
2017,Dezember,WZ08-56,Gastronomie,"110,2"
2017,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","109,9"
2017,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"110,1"
2017,Dezember,WZ08-563,Ausschank von Getraenken,"112,8"
2017,Dezember,WZ08-561-01,Gaststaettengewerbe,"110,2"
2017,Dezember,WZ08-55-01,Gastgewerbe,"105,1"
2018,Januar,WZ08-55,Beherbergung,"80,8"
2018,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","81,1"
2018,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"59,4"
2018,Januar,WZ08-553,Campingplaetze,"132,0"
2018,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"110,3"
2018,Januar,WZ08-56,Gastronomie,"87,9"
2018,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","87,5"
2018,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,3"
2018,Januar,WZ08-563,Ausschank von Getraenken,"79,6"
2018,Januar,WZ08-561-01,Gaststaettengewerbe,"86,6"
2018,Januar,WZ08-55-01,Gastgewerbe,"85,4"
2018,Februar,WZ08-55,Beherbergung,"81,6"
2018,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","83,1"
2018,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"66,4"
2018,Februar,WZ08-553,Campingplaetze,"53,6"
2018,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"101,1"
2018,Februar,WZ08-56,Gastronomie,"85,7"
2018,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","84,0"
2018,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,6"
2018,Februar,WZ08-563,Ausschank von Getraenken,"81,1"
2018,Februar,WZ08-561-01,Gaststaettengewerbe,"83,7"
2018,Februar,WZ08-55-01,Gastgewerbe,"84,2"
2018,Maerz,WZ08-55,Beherbergung,"94,3"
2018,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","95,4"
2018,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"79,6"
2018,Maerz,WZ08-553,Campingplaetze,"90,1"
2018,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"105,0"
2018,Maerz,WZ08-56,Gastronomie,"97,1"
2018,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","97,1"
2018,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"99,3"
2018,Maerz,WZ08-563,Ausschank von Getraenken,"90,8"
2018,Maerz,WZ08-561-01,Gaststaettengewerbe,"96,4"
2018,Maerz,WZ08-55-01,Gastgewerbe,"96,1"
2018,April,WZ08-55,Beherbergung,"102,4"
2018,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","103,3"
2018,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"84,6"
2018,April,WZ08-553,Campingplaetze,"121,3"
2018,April,WZ08-559,Sonstige Beherbergungsstaetten,"109,8"
2018,April,WZ08-56,Gastronomie,"102,4"
2018,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","104,5"
2018,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"98,5"
2018,April,WZ08-563,Ausschank von Getraenken,"95,4"
2018,April,WZ08-561-01,Gaststaettengewerbe,"103,5"
2018,April,WZ08-55-01,Gastgewerbe,"102,4"
2018,Mai,WZ08-55,Beherbergung,"109,2"
2018,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","108,8"
2018,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"107,0"
2018,Mai,WZ08-553,Campingplaetze,"135,6"
2018,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"115,2"
2018,Mai,WZ08-56,Gastronomie,"107,8"
2018,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","111,3"
2018,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"99,9"
2018,Mai,WZ08-563,Ausschank von Getraenken,"100,0"
2018,Mai,WZ08-561-01,Gaststaettengewerbe,"110,1"
2018,Mai,WZ08-55-01,Gastgewerbe,"108,3"
2018,Juni,WZ08-55,Beherbergung,"115,5"
2018,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","115,3"
2018,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"113,0"
2018,Juni,WZ08-553,Campingplaetze,"135,0"
2018,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"120,0"
2018,Juni,WZ08-56,Gastronomie,"108,4"
2018,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","108,3"
2018,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"110,9"
2018,Juni,WZ08-563,Ausschank von Getraenken,"102,0"
2018,Juni,WZ08-561-01,Gaststaettengewerbe,"107,6"
2018,Juni,WZ08-55-01,Gastgewerbe,"111,0"
2018,Juli,WZ08-55,Beherbergung,"116,5"
2018,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","113,7"
2018,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"131,9"
2018,Juli,WZ08-553,Campingplaetze,"195,2"
2018,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"119,4"
2018,Juli,WZ08-56,Gastronomie,"111,2"
2018,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","115,2"
2018,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"103,6"
2018,Juli,WZ08-563,Ausschank von Getraenken,"98,8"
2018,Juli,WZ08-561-01,Gaststaettengewerbe,"113,4"
2018,Juli,WZ08-55-01,Gastgewerbe,"113,2"
2018,August,WZ08-55,Beherbergung,"116,0"
2018,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","113,4"
2018,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"129,9"
2018,August,WZ08-553,Campingplaetze,"193,9"
2018,August,WZ08-559,Sonstige Beherbergungsstaetten,"111,2"
2018,August,WZ08-56,Gastronomie,"110,1"
2018,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","113,5"
2018,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"101,3"
2018,August,WZ08-563,Ausschank von Getraenken,"105,2"
2018,August,WZ08-561-01,Gaststaettengewerbe,"112,6"
2018,August,WZ08-55-01,Gastgewerbe,"112,2"
2018,September,WZ08-55,Beherbergung,"127,1"
2018,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","127,7"
2018,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"121,7"
2018,September,WZ08-553,Campingplaetze,"122,6"
2018,September,WZ08-559,Sonstige Beherbergungsstaetten,"113,9"
2018,September,WZ08-56,Gastronomie,"109,6"
2018,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","109,7"
2018,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"110,7"
2018,September,WZ08-563,Ausschank von Getraenken,"106,3"
2018,September,WZ08-561-01,Gaststaettengewerbe,"109,3"
2018,September,WZ08-55-01,Gastgewerbe,"116,0"
2018,Oktober,WZ08-55,Beherbergung,"115,9"
2018,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","117,2"
2018,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"104,6"
2018,Oktober,WZ08-553,Campingplaetze,"87,3"
2018,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"124,4"
2018,Oktober,WZ08-56,Gastronomie,"106,6"
2018,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","106,6"
2018,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"108,0"
2018,Oktober,WZ08-563,Ausschank von Getraenken,"102,9"
2018,Oktober,WZ08-561-01,Gaststaettengewerbe,"106,2"
2018,Oktober,WZ08-55-01,Gastgewerbe,"110,0"
2018,November,WZ08-55,Beherbergung,"97,3"
2018,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","100,5"
2018,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"66,4"
2018,November,WZ08-553,Campingplaetze,"41,4"
2018,November,WZ08-559,Sonstige Beherbergungsstaetten,"121,1"
2018,November,WZ08-56,Gastronomie,"101,1"
2018,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","99,1"
2018,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"110,3"
2018,November,WZ08-563,Ausschank von Getraenken,"93,3"
2018,November,WZ08-561-01,Gaststaettengewerbe,"98,5"
2018,November,WZ08-55-01,Gastgewerbe,"99,8"
2018,Dezember,WZ08-55,Beherbergung,"96,0"
2018,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","99,0"
2018,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"65,3"
2018,Dezember,WZ08-553,Campingplaetze,"56,7"
2018,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"104,5"
2018,Dezember,WZ08-56,Gastronomie,"112,6"
2018,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","112,6"
2018,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"112,5"
2018,Dezember,WZ08-563,Ausschank von Getraenken,"112,4"
2018,Dezember,WZ08-561-01,Gaststaettengewerbe,"112,6"
2018,Dezember,WZ08-55-01,Gastgewerbe,"106,6"
2019,Januar,WZ08-55,Beherbergung,"82,0"
2019,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","82,9"
2019,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"58,3"
2019,Januar,WZ08-553,Campingplaetze,"114,5"
2019,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"111,7"
2019,Januar,WZ08-56,Gastronomie,"88,2"
2019,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","86,8"
2019,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,3"
2019,Januar,WZ08-563,Ausschank von Getraenken,"78,8"
2019,Januar,WZ08-561-01,Gaststaettengewerbe,"85,9"
2019,Januar,WZ08-55-01,Gastgewerbe,"86,0"
2019,Februar,WZ08-55,Beherbergung,"83,3"
2019,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","85,0"
2019,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"64,2"
2019,Februar,WZ08-553,Campingplaetze,"62,3"
2019,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"105,0"
2019,Februar,WZ08-56,Gastronomie,"90,2"
2019,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","88,8"
2019,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"97,8"
2019,Februar,WZ08-563,Ausschank von Getraenken,"82,2"
2019,Februar,WZ08-561-01,Gaststaettengewerbe,"88,1"
2019,Februar,WZ08-55-01,Gastgewerbe,"87,7"
2019,Maerz,WZ08-55,Beherbergung,"98,7"
2019,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","100,5"
2019,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"72,6"
2019,Maerz,WZ08-553,Campingplaetze,"102,6"
2019,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"109,8"
2019,Maerz,WZ08-56,Gastronomie,"100,5"
2019,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","100,0"
2019,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"104,9"
2019,Maerz,WZ08-563,Ausschank von Getraenken,"94,1"
2019,Maerz,WZ08-561-01,Gaststaettengewerbe,"99,3"
2019,Maerz,WZ08-55-01,Gastgewerbe,"99,9"
2019,April,WZ08-55,Beherbergung,"101,3"
2019,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","100,7"
2019,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"98,2"
2019,April,WZ08-553,Campingplaetze,"136,7"
2019,April,WZ08-559,Sonstige Beherbergungsstaetten,"112,3"
2019,April,WZ08-56,Gastronomie,"101,5"
2019,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","102,7"
2019,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"99,4"
2019,April,WZ08-563,Ausschank von Getraenken,"96,5"
2019,April,WZ08-561-01,Gaststaettengewerbe,"102,0"
2019,April,WZ08-55-01,Gastgewerbe,"101,4"
2019,Mai,WZ08-55,Beherbergung,"112,2"
2019,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","113,0"
2019,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"103,0"
2019,Mai,WZ08-553,Campingplaetze,"106,7"
2019,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"119,3"
2019,Mai,WZ08-56,Gastronomie,"108,2"
2019,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","108,9"
2019,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"109,1"
2019,Mai,WZ08-563,Ausschank von Getraenken,"99,3"
2019,Mai,WZ08-561-01,Gaststaettengewerbe,"107,9"
2019,Mai,WZ08-55-01,Gastgewerbe,"109,7"
2019,Juni,WZ08-55,Beherbergung,"116,2"
2019,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","114,7"
2019,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"122,9"
2019,Juni,WZ08-553,Campingplaetze,"162,5"
2019,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"111,9"
2019,Juni,WZ08-56,Gastronomie,"109,6"
2019,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","111,3"
2019,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"107,2"
2019,Juni,WZ08-563,Ausschank von Getraenken,"100,6"
